DATE;OPEN;HIGH;LOW;CLOSE;VOLUME;P_VC;VOLUMERMB;REAL PRICE;MA5;C_MA5;MA7;MA10;C_MA10;MA20;MA50;MA60;MA65;RAVI;DIFFMA;NC2;P_NC2;NC3;P_NC3;NC5;P_NC5;NC10;P_NC10;EPS;PE;SSEC;DIFFSSEC;P_DIFFSSEC;P_SSEC;ADX;BB;HH2;HH3;HH5;K;D;RSI6;RSI12;RSI24;DIFF;DEA;EMA9;EMA12;EMA26;MACD;LL2;LL3;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L15;L20;L25;L30;L40;L50;;;;;;;;;;;;;
8/11/2005;0.08;0.11;0.06;0.11;162060.83;1.6206083;1330093;8.29;0.112;;;0.126;;0.1435;0.1546;;;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/11/2005;0.11;0.14;0.1;0.13;212406.44;2.1240644;2725796;8.37;0.104;;;0.127;;0.142;0.155;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2005;0.13;0.14;0.1;0.11;187815.42;1.8781542;2273792;8.29;0.108;;;0.127;;0.1395;0.154;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2005;0.09;0.13;0.09;0.12;91030.76;0.9103076;1074882;8.33;0.11;;;0.128;;0.1405;0.153;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2005;0.12;0.12;0.07;0.07;130412.38;1.3041238;1035825;8.13;0.108;;;0.118;;0.1385;0.151;;;;;-0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2005;0.07;0.11;0.07;0.08;114418.22;1.1441822;1017035;8.15;0.102;;;0.107;;0.1385;0.1496;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2005;0.09;0.11;0.08;0.1;84697.07;0.8469707;774613;8.26;0.096;;;0.1;;0.1365;0.1486;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2005;0.1;0.12;0.08;0.1;29985.05;0.2998505;322642;8.26;0.094;;;0.101;;0.13;0.1474;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2005;0.1;0.2;0.1;0.2;329915.53;3.2991553;5787371;8.65;0.11;;;0.11;;0.129;0.1476;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2005;0.19;0.2;0.17;0.19;130344.41;1.3034441;2422163;8.61;0.134;;;0.121;;0.1275;0.1474;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2005;0.19;0.19;0.15;0.15;75356.48;0.7535648;1308327;8.46;0.148;;;0.125;;0.1255;0.1468;;;;;-0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2005;0.15;0.2;0.14;0.19;84585.12;0.8458512;1496579;8.59;0.166;;;0.131;;0.129;0.1478;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2005;0.19;0.24;0.18;0.22;244054.89;2.4405489;5331062;8.72;0.19;;;0.142;;0.1345;0.1492;;;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2005;0.22;0.23;0.2;0.22;104693.77;1.0469377;2281066;8.73;0.194;;;0.152;;0.14;0.1502;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2005;0.22;0.23;0.19;0.2;133339.31;1.3333931;2738533;8.66;0.196;;;0.165;;0.1415;0.151;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2005;0.19;0.21;0.18;0.2;147102.28;1.4710228;2799105;8.65;0.206;;;0.177;;0.142;0.1512;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2005;0.19;0.26;0.19;0.24;291481.56;2.9148156;6944489;8.81;0.216;;;0.191;;0.1455;0.152;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/12/2005;0.24;0.25;0.2;0.21;383152.09;3.8315209;8463841;8.69;0.214;;;0.202;;0.1515;0.1512;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/12/2005;0.21;0.24;0.2;0.23;194013.16;1.9401316;4409736;8.78;0.216;;;0.205;;0.1575;0.1508;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/12/2005;0.23;0.24;0.2;0.22;149805.3;1.498053;3428747;8.72;0.22;;;0.208;;0.1645;0.15;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/12/2005;0.21;0.26;0.19;0.26;243195.2;2.431952;6061741;8.87;0.232;;;0.219;;0.172;0.1502;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/12/2005;0.26;0.27;0.24;0.26;165187.69;1.6518769;4206573;8.89;0.236;;;0.226;;0.1785;0.151;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/12/2005;0.26;0.29;0.23;0.24;231451.48;2.3145148;6006973;8.79;0.242;;;0.228;;0.185;0.1526;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/12/2005;0.22;0.32;0.22;0.3;381384.75;3.8138475;10784611;9.06;0.256;;;0.236;;0.194;0.1564;;;;;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2005;0.3;0.33;0.29;0.32;275715.31;2.7571531;8850980;9.11;0.276;;;0.248;;0.2065;0.1612;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2005;0.32;0.33;0.29;0.32;142180.08;1.4218008;4415889;9.11;0.288;;;0.26;;0.2185;0.1658;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2005;0.31;0.4;0.31;0.37;534037;5.34037;19600758;9.32;0.31;;;0.273;;0.232;0.1722;;;;;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2005;0.38;0.4;0.36;0.37;294492.47;2.9449247;11192720;9.33;0.336;;;0.289;;0.2455;0.178;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/12/2005;0.37;0.39;0.35;0.37;256326.41;2.5632641;9495271;9.31;0.35;;;0.303;;0.254;0.1832;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2005;0.36;0.37;0.33;0.36;275591.38;2.7559138;9869298;9.3;0.358;;;0.317;;0.2625;0.1876;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2005;0.36;0.44;0.36;0.43;308963.19;3.0896319;12646424;9.56;0.38;;;0.334;;0.2765;0.193;;;;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2005;0.43;0.5;0.42;0.43;571519.31;5.7151931;26699356;9.58;0.392;;;0.351;;0.2885;0.1984;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2005;0.43;0.48;0.43;0.47;231823.36;2.3182336;10529007;9.72;0.412;;;0.374;;0.301;0.2046;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2005;0.47;0.5;0.45;0.47;243950.92;2.4395092;11574462;9.74;0.432;;;0.391;;0.3135;0.212;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2005;0.47;0.55;0.47;0.51;488741.53;4.8874153;25356168;9.89;0.462;;;0.41;;0.329;0.22;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2005;0.51;0.53;0.44;0.45;300478.28;3.0047828;14411245;9.66;0.466;;;0.423;;0.3415;0.2274;;;;;-0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/12/2005;0.45;0.47;0.43;0.45;303405.22;3.0340522;13719952;9.66;0.47;;;0.431;;0.352;0.2336;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2005;0.44;0.49;0.44;0.47;305752.34;3.0575234;14665423;9.74;0.47;;;0.441;;0.365;0.2384;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2005;0.48;0.53;0.47;0.48;486262.44;4.8626244;24059590;9.75;0.472;;;0.452;;0.3775;0.2436;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/1/2006;0.49;0.61;0.49;0.6;653093.5;6.530935;36959724;10.25;0.49;;;0.476;;0.3965;0.2512;;;;;0.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/1/2006;0.6;0.66;0.58;0.64;709265;7.09265;43821324;10.42;0.528;;;0.497;;0.4155;0.2602;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/1/2006;0.64;0.75;0.61;0.72;745455.81;7.4545581;51208336;10.72;0.582;;;0.526;;0.4385;0.2722;;;;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/1/2006;0.73;0.73;0.65;0.69;675501.38;6.7550138;45733068;10.59;0.626;;;0.548;;0.461;0.2838;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1/2006;0.68;0.73;0.62;0.69;574158.38;5.7415838;38211564;10.62;0.668;;;0.57;;0.4805;0.2954;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1/2006;0.68;0.72;0.65;0.7;372839.88;3.7283988;25334198;10.65;0.688;;;0.589;;0.4995;0.306;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1/2006;0.69;0.72;0.66;0.72;232291.19;2.3229119;16125215;10.71;0.704;;;0.616;;0.5195;0.3166;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/1/2006;0.71;0.78;0.62;0.64;545612.75;5.4561275;36915484;10.42;0.688;;;0.635;;0.533;0.326;;;;;-0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/1/2006;0.64;0.65;0.55;0.56;532781.44;5.3278144;30947112;10.07;0.662;;;0.644;;0.5425;0.3354;;;;;-0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/1/2006;0.55;0.64;0.54;0.61;466593.63;4.6659363;28071802;10.3;0.646;;;0.657;;0.5545;0.3454;;;;;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/1/2006;0.7;0.78;0.66;0.78;533633.13;5.3363313;38898004;10.95;0.662;;;0.675;;0.5755;0.3594;;;;;0.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/1/2006;0.78;0.87;0.76;0.82;741181.38;7.4118138;61348028;11.13;0.682;;;0.693;;0.595;0.3736;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/1/2006;0.81;0.84;0.76;0.82;350416.06;3.5041606;28258968;11.11;0.718;;;0.703;;0.6145;0.3874;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/1/2006;0.79;0.84;0.76;0.79;360524.34;3.6052434;28589624;10.99;0.764;;;0.713;;0.6305;0.401;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/1/2006;0.78;0.83;0.74;0.77;351427.69;3.5142769;27229478;10.93;0.796;;;0.721;;0.6455;0.414;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/1/2006;0.77;0.86;0.77;0.86;355466.22;3.5546622;29898078;11.27;0.812;;;0.737;;0.663;0.4298;;;;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/2/2006;0.87;0.95;0.87;0.92;515147.91;5.1514791;47284980;11.54;0.832;;;0.757;;0.6865;0.4466;;;;;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/2/2006;0.92;0.94;0.82;0.85;374491.25;3.7449125;32707182;11.26;0.838;;;0.778;;0.7065;0.4616;;;;;-0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/2/2006;0.84;0.92;0.84;0.87;562226.69;5.6222669;49599668;11.34;0.854;;;0.809;;0.7265;0.477;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/2/2006;0.87;0.87;0.77;0.8;499429.63;4.9942963;39718068;11.03;0.86;;;0.828;;0.7425;0.489;;;;;-0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/2/2006;0.77;0.81;0.75;0.81;467365.34;4.6736534;36469384;11.07;0.85;;;0.831;;0.753;0.5014;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/2/2006;0.81;0.81;0.75;0.8;268174.09;2.6817409;20733640;11.06;0.826;;;0.829;;0.761;0.5144;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/2/2006;0.81;0.84;0.77;0.82;186375.95;1.8637595;14951229;11.14;0.82;;;0.829;;0.766;0.527;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/2/2006;0.87;0.91;0.83;0.86;727450.38;7.2745038;62666184;11.29;0.818;;;0.836;;0.7745;0.5398;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/2/2006;0.85;0.97;0.83;0.93;755768.06;7.5576806;69073976;11.58;0.844;;;0.852;;0.7865;0.554;;;;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/2/2006;0.93;1;0.9;0.97;542553.88;5.4255388;52557664;11.71;0.876;;;0.863;;0.8;0.5694;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/2/2006;0.96;1.03;0.96;1.01;747830.94;7.4783094;74611320;11.9;0.918;;;0.872;;0.8145;0.5856;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/2/2006;1.03;1.03;0.98;1;544121.31;5.4412131;54815108;11.83;0.954;;;0.887;;0.8325;0.6008;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/2/2006;0.98;1.05;0.98;1.04;458272.66;4.5827266;45972456;12;0.99;;;0.904;;0.8565;0.6174;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/2/2006;1.04;1.09;1.03;1.09;1261555.38;12.6155538;134967584;12.19;1.022;;;0.933;;0.8805;0.6346;;;;;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/3/2006;0.91;0.91;0.78;0.79;1563753;15.63753;124642472;11.01;0.986;;;0.931;;0.881;0.646;;;;;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/3/2006;0.76;0.81;0.73;0.75;568940.25;5.6894025;43196400;10.84;0.934;;;0.926;;0.8775;0.6558;;;;;-0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/3/2006;0.75;0.8;0.75;0.79;376074.69;3.7607469;29511496;11.01;0.892;;;0.923;;0.876;0.6664;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/3/2006;0.79;0.81;0.69;0.7;526863.63;5.2686363;38128244;10.64;0.824;;;0.907;;0.8715;0.6756;;;;;-0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/3/2006;0.7;0.74;0.68;0.73;479149.03;4.7914903;34266308;10.75;0.752;;;0.887;;0.8695;0.6842;;;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/3/2006;0.73;0.8;0.71;0.75;557112.56;5.5711256;42322100;10.84;0.744;;;0.865;;0.864;0.6928;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/3/2006;0.75;0.77;0.73;0.73;398786.38;3.9878638;29705244;10.77;0.74;;;0.837;;0.8545;0.701;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/3/2006;0.73;0.77;0.67;0.75;740265.69;7.4026569;53351696;10.86;0.732;;;0.812;;0.8495;0.7086;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/5/2006;1.31;1.5;1.22;1.36;4339548;43.39548;588899520;10.21;0.864;;;0.844;;0.874;0.7284;;;;;0.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/5/2006;1.35;1.38;1.2;1.32;2956548.25;29.5654825;373609568;10.08;0.982;;;0.867;;0.9;0.7474;;;;;-0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/5/2006;1.31;1.38;1.21;1.3;1843459.25;18.4345925;236853424;10.04;1.092;;;0.918;;0.9245;0.7662;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/5/2006;1.31;1.37;1.27;1.34;1287862.13;12.8786213;170909952;10.15;1.214;;;0.977;;0.9515;0.7844;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/5/2006;1.32;1.32;1.22;1.28;849662.06;8.4966206;107742072;9.96;1.32;;;1.026;;0.9745;0.8014;;;;;-0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/5/2006;1.27;1.34;1.24;1.32;1180233.75;11.8023375;153800704;10.09;1.312;;;1.088;;0.9975;0.8184;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/5/2006;1.31;1.32;1.23;1.25;1216774.25;12.1677425;153772096;9.87;1.298;;;1.14;;1.0135;0.834;;;;;-0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/5/2006;1.23;1.23;1.11;1.13;966779.31;9.6677931;112215528;9.51;1.264;;;1.178;;1.0215;0.8464;;;;;-0.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/5/2006;1.13;1.37;1.13;1.29;1945911.13;19.4591113;248568336;10;1.254;;;1.234;;1.0355;0.8632;;;;;0.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/5/2006;1.32;1.36;1.27;1.32;654844;6.54844;86530976;9.95;1.262;;;1.291;;1.0515;0.8806;;;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/5/2006;1.32;1.44;1.31;1.4;1171802.88;11.7180288;163071600;10.22;1.278;;;1.295;;1.0695;0.8992;;;;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/5/2006;1.41;1.43;1.35;1.41;709670.13;7.0967013;98677288;10.23;1.31;;;1.304;;1.0855;0.9178;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/5/2006;1.4;1.43;1.31;1.32;710168.38;7.1016838;95580624;9.97;1.348;;;1.306;;1.112;0.9322;;;;;-0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/6/2006;1.33;1.45;1.31;1.39;1147301.13;11.4730113;161231520;10.17;1.368;;;1.311;;1.144;0.9472;;;;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/6/2006;1.39;1.41;1.32;1.33;670044.56;6.7004456;89464728;10;1.37;;;1.316;;1.171;0.9594;;;;;-0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/6/2006;1.32;1.32;1.22;1.31;644250.94;6.4425094;81282664;9.92;1.352;;;1.315;;1.2015;0.9718;;;;;-0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/6/2006;1.3;1.32;1.25;1.26;434038.44;4.3403844;55172920;9.79;1.322;;;1.316;;1.228;0.9832;;;;;-0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/6/2006;1.23;1.24;1.03;1.03;937630;9.3763;105489832;9.08;1.264;;;1.306;;1.242;0.9898;;;;;-0.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/6/2006;1.01;1.02;0.91;0.99;886682.44;8.8668244;84959904;8.95;1.184;;;1.276;;1.255;0.9952;;;;;-0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/6/2006;0.99;1.01;0.92;0.92;408490.84;4.0849084;39077636;8.75;1.102;;;1.236;;1.2635;1.0008;;;;;-0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/6/2006;0.91;1.05;0.87;1.03;621397.75;6.2139775;61975088;9.07;1.046;;;1.199;;1.247;1.0102;;;;;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/6/2006;1.01;1.03;0.95;0.97;386794.16;3.8679416;38310036;8.89;0.988;;;1.155;;1.2295;1.0174;;;;;-0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/6/2006;0.95;0.96;0.9;0.92;259757.47;2.5975747;23786940;8.72;0.966;;;1.115;;1.2105;1.0202;;;;;-0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/6/2006;0.94;1.12;0.94;1.1;627770.81;6.2777081;66385580;9.3;0.988;;;1.086;;1.1985;1.0258;;;;;0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/6/2006;1.04;1.1;1.02;1.07;533313;5.33313;56334884;9.21;1.018;;;1.06;;1.188;1.0308;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/6/2006;1.07;1.18;1.04;1.17;520154.69;5.2015469;59055056;9.49;1.046;;;1.046;;1.1805;1.0384;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/6/2006;1.15;1.17;1.1;1.14;486114.81;4.8611481;55176140;9.4;1.08;;;1.034;;1.175;1.0458;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
